1|1918|"THE MAGNIFICENT AMBERSONS"|"Booth"|"Tarkington"|"MLB"||||||
1|1924|"THE MAGIC MOUNTAIN"|"Thomas"|"Mann"|"GR"||||||
1|1943|"THE MAGIC FARAWAY TREE"|"Enid"|"Blyton"|"BBC"||||||
1|1991|"THE LITTLE COUNTRY"|"Charles de"|"Lint"|"MLR"||||||
1|1759|"THE LIFE AND OPINIONS OF TRISTRAM SHANDY, GENTLEMAN"|"Laurence"|"Sterne"|"GR"||||||
1|1969|"THE LEFT HAND OF DARKNESS"|"Ursula K. Le"|"Guin"|"HB"||||||
1|2003|"THE KITE RUNNER"|"Khaled"|"Hosseini"|"NPR"||||||
1|1989|"THE JOY LUCK CLUB"|"Amy"|"Tan"|"NPR"||||||
1|1995|"THE HORSE WHISPERER"|"null"|"Evans"|"BKML"||||||
1|1749|"THE HISTORY OF TOM JONES, A FOUNDLING"|"Henry"|"Fielding"|"GR"||||||
1|-440|"THE HISTORIES"|"Herodotus"|"Herodotus"|"HB"||||||
1|1948|"THE HEART OF THE MATTER"|"Graham"|"Greene"|"MLB"||||||
1|1959|"THE HAUNTING OF HILL HOUSE"|"Shirley"|"Jackson"|"MLR"||||||
1|2008|"THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY"|"Mary Ann Shaffer and Annie"|"Barrows"|"NPR"||||||
1|1915|"THE GOOD SOLDIER"|"Ford Madox"|"Ford"|"MLB"||||||
1|1904|"THE GOLDEN BOWL"|"Henry"|"James"|"MLB"||||||
1|1997|"THE GOD OF SMALL THINGS"|"Arundhati"|"Roy"|"BBC"||||||
1|1993|"THE GIVER"|"Lois"|"Lowry"|"BKML"||||||
1|2005|"THE GIRL WITH THE DRAGON TATTOO"|"Stieg"|"Larsson"|"NPR"||||||
1|1955|"THE GINGER MAN"|"J.P."|"Donleavy"|"MLB"||||||
1|1969|"THE FRENCH LIEUTENANT'S WOMAN"|"John"|"Fowles"|"MLR"||||||
1|1906|"THE FORSYTE SAGA"|"John"|"Galsworthy"|"GR"||||||
1|1957|"THE DOOR INTO SUMMER"|"Robert"|"Heinlein"|"MLR"||||||
1|1974|"THE DIVINERS"|"Margaret"|"Laurence"|"GR"||||||
1|1555|"THE DIVINE COMEDY"|"Dante"|"Alighieri"|"HB"||||||
1|1977|"THE DESTINIES OF DARCY DANCER, GENTLEMAN"|"J.P."|"Donleavy"|"GR"||||||
1|1945|"THE DEATH OF VIRGIL"|"Hermann"|"Broch"|"GR"||||||
1|1938|"THE DEATH OF THE HEART"|"Elizabeth"|"Bowen"|"MLB"||||||
1|1939|"THE DAY OF THE LOCUST"|"Nathanael"|"West"|"MLB"||||||
1|1994|"THE CUNNING MAN"|"Robertson"|"Davies"|"MLR"||||||
1|1971|"THE COMPLETE STORIES"|"Flannery"|"O'Connor"|"HB"||||||
1|1983|"THE COLOUR OF MAGIC"|"Terry"|"Pratchett"|"BBC"||||||
1|1982|"THE COLOR PURPLE"|"null"|"Walker"|"BKML"||||||
1|1880|"THE BROTHERS KARAMAZOV"|"Fyodor"|"Dostoyevsky"|"GR"||||||
1|2007|"THE BRIEF WONDROUS LIFE OF OSCAR WAO"|"Junot"|"Díaz"|"HB"||||||
1|1927|"THE BRIDGE OF SAN LUIS REY"|"Thornton"|"Wilder"|"MLB"||||||
1|1994|"THE BOOK OF THE NEW SUN"|"Gene"|"Wolfe"|"HB"||||||
1|1984|"THE BONE PEOPLE"|"Keri"|"Hulme"|"HB"||||||
1|1982|"THE BLUE SWORD"|"Robin"|"McKinley"|"HB"||||||
1|1939|"THE BIG SLEEP"|"Raymond"|"Chandler"|"NPR"||||||
1|1982|"THE BFG"|"Roald"|"Dahl"|"BBC"||||||
1|1963|"THE BELL JAR"|"Sylvia"|"Plath"|"HB"||||||
1|1899|"THE AWAKENING"|"Kate"|"Chopin"|"GR"||||||
1|1903|"THE AMBASSADORS"|"Henry"|"James"|"MLB"||||||
1|1988|"THE ALCHEMIST"|"Paulo"|"Coelho"|"BBC"||||||
1|1934|"TENDER IS THE NIGHT"|"F. Scott"|"Fitzgerald"|"MLB"||||||
1|1930|"SWALLOWS AND AMAZONS"|"Arthur"|"Ransome"|"BBC"||||||
1|1979|"SUTTREE"|"Cormac"|"McCarthy"|"MLR"||||||
1|1999|"SUMMER SISTERS"|"Judy"|"Blume"|"NPR"||||||
1|1961|"STRANGER IN A STRANGE LAND"|"Robert"|"Heinlein"|"MLR"||||||
1|1959|"STARSHIP TROOPERS"|"Robert"|"Heinlein"|"MLR"||||||
1|1977|"SONG OF SOLOMON"|"Toni"|"Morrison"|"HB"||||||
1|1962|"SOMETHING WICKED THIS WAY COMES"|"Ray"|"Bradbury"|"MLR"||||||
1|1998|"SOMEPLACE TO BE FLYING"|"Charles de"|"Lint"|"MLR"||||||
1|1968|"SLOUCHING TOWARDS BETHLEHEM: ESSAYS"|"Joan"|"Didion"|"HB"||||||
1|1900|"SISTER CARRIE"|"Theodore"|"Dreiser"|"MLB"||||||
1|2000|"SICK PUPPY"|"Carl"|"Hiaasen"|"NPR"||||||
1|1992|"SHE'S COME UNDONE"|"Wally"|"Lamb"|"NPR"||||||
1|1949|"SHANE"|"Jack"|"Schaefer"|"MLR"||||||
1|2008|"SEA OF POPPIES"|"Amitav"|"Ghosh"|"HB"||||||
1|1938|"SCOOP"|"Evelyn"|"Waugh"|"MLB"||||||
1|1982|"SCHINDLER'S LIST"|"null"|"Keneally"|"BKML"||||||
1|1976|"ROLL OF THUNDER, HEAR MY CRY"|"null"|"Taylor"|"BKML"||||||
1|1963|"RAISE HIGH THE ROOF BEAM, CARPENTERS AND SEYMOUR: AN INTRODUCTION"|"J. D."|"Salinger"|"HB"||||||
1|1975|"RAGTIME"|"E.L."|"Doctorow"|"MLB"||||||
1|1994|"RABBIT ANGSTROM: THE FOUR NOVELS"|"John"|"Updike"|"GR"||||||
1|2000|"PRODIGAL SUMMER"|"Barbara"|"Kingsolver"|"NPR"||||||
1|1987|"PRESUMED INNOCENT"|"Scott"|"Turow"|"NPR"||||||
1|1990|"POSSESSION"|"null"|"Byatt"|"BKML"||||||
1|1969|"PORTNOY'S COMPLAINT"|"Philip"|"Roth"|"MLB"||||||
1|1554|"POPOL VUH: THE MAYAN BOOK OF THE DAWN OF LIFE"|"Dennis"|"Tedlock"|"HB"||||||
1|1928|"POINT COUNTER POINT"|"Aldous"|"Huxley"|"MLB"||||||
1|1993|"PIGS IN HEAVEN"|"null"|"Kingsolver"|"BKML"||||||
1|1997|"PERFUME"|"Patrick"|"Suskind"|"BBC"||||||
1|1924|"PARADE'S END"|"Ford Madox"|"Ford"|"MLB"||||||
1|1928|"ORLANDO: A BIOGRAPHY"|"Virginia"|"Woolf"|"HB"||||||
1|1957|"ON THE BEACH"|"Nevil"|"Shute"|"MLR"||||||
1|1951|"ONE LONELY NIGHT"|"Mickey"|"Spillane"|"MLR"||||||
